[21:54:08] [INFO   ] The command-line options are: "--alg": "perses_node_priority_with_dfs_delta", "--append-to-progress-dump-file": "false", "--call-creduce": "false", "--call-formatter": "true", "--creduce-cmd": "creduce", "--default-delta-debugger-for-kleene": "DFS", "--designated-parser-facade-class-name": "", "--edit-caching": "true", "--enable-lightweight-refreshing": "false", "--enable-line-slicer": "false", "--enable-token-slicer": "false", "--enable-tree-slicer": "false", "--enable-vulcan": "true", "--fixpoint": "true", "--format-cmd": "", "--help, -h": "false", "--input-file, --input, -i": "study/instances/semantic/issue_2218/final/in.cue", "--language-ext-jars": "[cue.jar]", "--list-algs": "false", "--list-langs": "false", "--list-parser-facades": "false", "--list-verbosity-levels": "false", "--max-bfs-depth-for-regular-rule-node": "5", "--max-edit-count-for-regular-rule-node": "100", "--non-deletion-iteration-limit": "10", "--output-dir, -o": "./seru_perses", "--pass-level-caching": "false", "--profile": "false", "--query-cache-refresh-threshold": "0", "--query-cache-type": "COMPACT_QUERY_CACHE", "--query-caching": "AUTO", "--reparse-each-iteration": "true", "--script-execution-keep-waiting-after-timeout": "true", "--script-execution-timeout-in-seconds": "600", "--stat-dump-file": "./seru_perses/stats", "--stop-at-first-compatible-child-for-regular-rule-node": "false", "--test-script, --test, -t": "study/instances/semantic/issue_2218/final/test.sh", "--threads": "auto", "--verbosity": "INFO", "--version": "false", "--vulcan-fixpoint": "false", "--window-size": "4" 
[21:54:21] [INFO   ] Fixpoint[13]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=4, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[13]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:21] [INFO   ] Fixpoint[13]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=3, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[13]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:21] [INFO   ] Fixpoint[13]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=2, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[13]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:21] [INFO   ] Fixpoint[13]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=1, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[13]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:21] [INFO   ] Fixpoint[13]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=0, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[13]:Reducer[perses_node_priority_with_dfs_delta]: Fixpoint iteration finished, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[14]:Reducer[token_replacer]: New fixpoint iteration started. #Tokens=32 
[21:54:21] [INFO   ] token_replacer ended at 21:54:21 2024/10/31. #old=32, #new=32 
[21:54:21] [INFO   ] Fixpoint[14]:Reducer[token_replacer]: New minimal, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[14]:Reducer[token_replacer]: Fixpoint iteration finished, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Rebuilding spar-tree. 
[21:54:21] [INFO   ] perses_node_priority_with_dfs_delta started at 21:54:21 2024/10/31. #tokens=32 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: New fixpoint iteration started. #Tokens=32 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=19) 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=19): queue=1, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=13) 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=13): queue=2, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=13) 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=13): queue=4, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=11) 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=11): queue=7, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=6) 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=6): queue=10, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=6) 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=6): queue=15, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=5) 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=5): queue=18, delete 0 tokens, ratio=32/37=86,49% 
[21:54:21] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=5) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=5): queue=22, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=4) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=4): queue=24, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=3) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=3): queue=26, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=3) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=3): queue=27, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=2) 
[21:54:22] [INFO   ] perses_node_priority_with_dfs_delta ended at 21:54:22 2024/10/31. #old=32, #new=32 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=2): queue=29, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=2) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=2): queue=30, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=31, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] token_replacer started at 21:54:22 2024/10/31. #tokens=32 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=30, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=29, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=28, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=27, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=26, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=25, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=24, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=23, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=22, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=21, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=20, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=19, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=18, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=17, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=16, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=15, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=14, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=13, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=12, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=11, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=10, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=9, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=8, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=7, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=6, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=5, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=4, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=3, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=2, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=1, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=0, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[15]:Reducer[perses_node_priority_with_dfs_delta]: Fixpoint iteration finished, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[16]:Reducer[token_replacer]: New fixpoint iteration started. #Tokens=32 
[21:54:22] [INFO   ] token_replacer ended at 21:54:22 2024/10/31. #old=32, #new=32 
[21:54:22] [INFO   ] Fixpoint[16]:Reducer[token_replacer]: New minimal, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[16]:Reducer[token_replacer]: Fixpoint iteration finished, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Rebuilding spar-tree. 
[21:54:22] [INFO   ] perses_node_priority_with_dfs_delta started at 21:54:22 2024/10/31. #tokens=32 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: New fixpoint iteration started. #Tokens=32 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=19) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=19): queue=1, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=13) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=13): queue=2, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=13) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=13): queue=4, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=11) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=11): queue=7, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=6) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=6): queue=10, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=6) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=6): queue=15, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=5) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=5): queue=18, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=5) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=5): queue=22, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=4) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=4): queue=24, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=3) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=3): queue=26, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=3) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=3): queue=27, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=2) 
[21:54:22] [INFO   ] perses_node_priority_with_dfs_delta ended at 21:54:22 2024/10/31. #old=32, #new=32 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=2): queue=29, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=2) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=2): queue=30, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=31, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=30, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=29, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=28, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=27, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=26, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] token_replacer started at 21:54:22 2024/10/31. #tokens=32 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=25, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=24, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=23, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=22, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=21, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=20, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=19, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=18, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=17, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=16, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=15, delete 0 tokens, ratio=32/37=86,49% 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1) 
[21:54:22] [INFO   ] Fixpoint[17]:Reducer[perses_node_priority_with_dfs_delta]: Reduce node (#leaves=1): queue=14, delete 0 tokens, ratio=32/37=86,49% 
